customer_id,region,usage_type,daily_usage_liters,system_uptime_percent,reduction_percent,days_since_maintenance,complaint_count,maintenance_urgency,cluster_label,cluster_description,recommendation,install_month
CUST_2998,Pune,Industrial,2658,89.65,57.19,6,4,0.07,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_2999,Pune,Industrial,900,96.4,62.45,72,1,0.75,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_3000,Pune,Agricultural,774,76.42,53.13,22,2,0.29,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3001,Pune,Industrial,2917,99.16,56.5,24,0,0.24,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3002,Nashik,Residential,1815,74.28,48.83,89,1,1.2,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3003,Nashik,Residential,874,73.03,91.0,67,2,0.92,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3004,Nashik,Residential,646,73.37,71.52,82,1,1.12,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3005,Pune,Industrial,3167,87.19,64.84,76,5,0.87,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3006,Pune,Residential,1810,93.43,71.75,6,2,0.06,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3007,Pune,Residential,3844,81.0,76.41,94,3,1.16,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3008,Nashik,Residential,681,99.34,91.09,87,2,0.88,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_3009,Pune,Agricultural,1603,83.03,53.93,46,4,0.55,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3010,Mumbai,Industrial,371,74.51,59.78,32,2,0.43,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3011,Mumbai,Industrial,2868,83.98,93.79,33,1,0.39,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3012,Pune,Industrial,3737,90.37,63.56,73,3,0.81,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3013,Mumbai,Agricultural,3280,94.97,46.13,111,3,1.17,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3014,Mumbai,Industrial,1417,83.76,52.38,32,2,0.38,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3015,Nashik,Agricultural,1696,87.81,46.32,64,1,0.73,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3016,Pune,Agricultural,2686,78.02,94.5,109,3,1.4,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3017,Pune,Industrial,3808,89.38,58.94,116,5,1.3,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3018,Nashik,Residential,1659,99.58,91.18,94,2,0.94,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-06
CUST_3019,Mumbai,Residential,963,71.47,94.79,9,2,0.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3020,Mumbai,Industrial,1815,96.6,74.99,19,2,0.2,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_3021,Pune,Industrial,2191,86.87,46.66,114,3,1.31,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_3022,Mumbai,Agricultural,339,77.56,49.08,77,0,0.99,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3023,Nashik,Industrial,1682,98.65,69.08,36,1,0.36,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_3024,Nashik,Agricultural,2330,84.5,65.31,56,4,0.66,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3025,Pune,Industrial,2921,79.95,75.31,94,4,1.18,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3026,Nashik,Residential,1577,75.44,66.94,41,1,0.54,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_3027,Nashik,Residential,1265,77.33,91.7,19,0,0.25,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3028,Pune,Industrial,2928,94.99,71.74,45,1,0.47,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3029,Nashik,Agricultural,3769,88.43,79.69,8,2,0.09,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3030,Nashik,Residential,2200,97.4,89.82,57,5,0.59,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-02
CUST_3031,Nashik,Agricultural,2517,76.96,52.34,104,1,1.35,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3032,Mumbai,Industrial,1000,73.63,56.49,88,1,1.2,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3033,Pune,Industrial,810,70.18,50.37,31,5,0.44,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3034,Pune,Residential,1583,85.24,51.98,25,3,0.29,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3035,Pune,Industrial,883,99.95,70.63,64,4,0.64,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3036,Mumbai,Residential,1283,90.85,61.06,90,4,0.99,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_3037,Mumbai,Agricultural,758,79.25,66.16,68,2,0.86,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3038,Pune,Residential,2876,96.31,94.12,75,5,0.78,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_3039,Mumbai,Residential,2205,93.45,52.84,51,2,0.55,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3040,Pune,Agricultural,2688,70.46,72.04,58,3,0.82,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3041,Mumbai,Residential,2404,94.51,49.94,35,2,0.37,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3042,Nashik,Residential,2565,79.02,60.92,21,5,0.27,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3043,Nashik,Industrial,2966,74.49,71.38,54,5,0.72,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3044,Pune,Agricultural,1115,76.79,92.33,11,0,0.14,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3045,Mumbai,Residential,3078,84.06,64.56,87,3,1.03,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3046,Mumbai,Agricultural,2811,82.75,48.25,32,5,0.39,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3047,Nashik,Agricultural,546,78.67,64.41,14,5,0.18,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3048,Nashik,Residential,1029,75.17,52.29,31,3,0.41,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3049,Mumbai,Industrial,2720,92.87,56.5,17,1,0.18,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3050,Mumbai,Agricultural,716,99.7,75.9,70,1,0.7,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3051,Mumbai,Residential,1354,93.33,48.37,90,0,0.96,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_3052,Mumbai,Agricultural,667,78.88,68.24,88,5,1.12,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3053,Mumbai,Industrial,2906,77.34,75.47,64,3,0.83,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3054,Mumbai,Industrial,407,76.53,66.09,47,3,0.61,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_3055,Pune,Industrial,2931,74.1,45.96,73,1,0.99,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_3056,Mumbai,Residential,1138,86.54,94.28,67,4,0.77,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3057,Nashik,Residential,717,88.16,63.36,74,4,0.84,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3058,Pune,Industrial,1943,91.17,83.93,103,5,1.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_3059,Mumbai,Residential,1120,90.41,61.28,69,1,0.76,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3060,Nashik,Industrial,1721,78.77,68.75,103,5,1.31,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3061,Pune,Residential,3643,79.91,64.42,71,2,0.89,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3062,Nashik,Industrial,982,90.45,62.13,58,3,0.64,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3063,Mumbai,Agricultural,3487,80.48,46.09,40,5,0.5,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_3064,Mumbai,Industrial,3957,76.38,63.0,75,0,0.98,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3065,Mumbai,Industrial,555,81.23,89.47,97,4,1.19,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_3066,Mumbai,Residential,3452,78.16,79.52,19,5,0.24,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3067,Pune,Residential,3127,72.65,52.27,79,2,1.09,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3068,Pune,Residential,3499,94.9,74.56,22,3,0.23,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_3069,Nashik,Residential,1137,95.59,89.61,112,2,1.17,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3070,Mumbai,Residential,3262,76.59,80.0,8,5,0.1,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3071,Nashik,Residential,2582,71.94,52.43,92,3,1.28,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_3072,Pune,Agricultural,852,92.16,88.39,15,3,0.16,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-06
CUST_3073,Mumbai,Industrial,480,76.35,60.08,10,1,0.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3074,Mumbai,Industrial,456,81.8,67.7,55,1,0.67,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3075,Pune,Industrial,1777,71.92,71.31,62,0,0.86,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_3076,Pune,Agricultural,870,76.79,87.53,64,0,0.83,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3077,Pune,Industrial,1156,93.79,91.58,22,2,0.23,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-06
CUST_3078,Pune,Agricultural,2084,94.13,91.48,83,1,0.88,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-03
CUST_3079,Pune,Agricultural,2027,76.21,45.4,71,3,0.93,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_3080,Mumbai,Agricultural,1347,80.08,91.09,21,1,0.26,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3081,Pune,Industrial,1796,74.03,47.72,101,3,1.36,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_3082,Mumbai,Agricultural,1723,72.23,58.29,38,1,0.53,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_3083,Mumbai,Industrial,3295,99.77,70.75,34,3,0.34,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3084,Pune,Industrial,891,89.67,69.0,23,2,0.26,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3085,Pune,Residential,2481,86.26,75.24,13,1,0.15,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_3086,Mumbai,Residential,720,92.96,68.97,44,4,0.47,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3087,Pune,Agricultural,2560,95.2,91.72,48,4,0.5,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-06
CUST_3088,Pune,Agricultural,3247,94.2,57.03,99,3,1.05,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3089,Pune,Industrial,2829,70.5,58.7,63,2,0.89,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_3090,Nashik,Agricultural,647,75.6,91.04,95,3,1.26,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_3091,Mumbai,Agricultural,465,89.65,48.84,115,2,1.28,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3092,Nashik,Industrial,1236,81.27,75.48,29,0,0.36,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_3093,Pune,Agricultural,647,99.47,79.09,75,1,0.75,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_3094,Nashik,Agricultural,3196,89.96,70.28,57,2,0.63,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_3095,Pune,Industrial,697,98.7,79.71,52,3,0.53,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_3096,Nashik,Industrial,882,76.04,53.64,75,0,0.99,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_3097,Pune,Residential,3073,95.92,87.63,88,3,0.92,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-05
